Vendor,Vendor SKU,Link,Price,Shape,Carat Weight,Color Grade,Cut Grade,Clarity Grade,Grading Lab,Cert Number,Origin,Depth,Table,Polish,Symmetry
Blue Nile,14468374,https://www.bluenile.com/diamond-details/14468374,440,Round,0.23,F,Excellent,VVS2,GIA,,Mined,61.8,57,EX,
Blue Nile,14902489,https://www.bluenile.com/diamond-details/14902489,450,Round,0.42,J,Excellent,VS1,GIA,,Mined,61.2,57,EX,
Blue Nile,26730825,https://www.bluenile.com/diamond-details/26730825,450,Round,0.35,I,Excellent,VVS2,GIA,,Mined,62.2,58,EX,
Blue Nile,27793011,https://www.bluenile.com/diamond-details/27793011,450,Round,0.3,F,Excellent,VS1,GIA,,Mined,62.4,58,EX,
Blue Nile,24294181,https://www.bluenile.com/diamond-details/24294181,460,Round,0.46,G,Excellent,SI1,GIA,,Mined,62.4,54,EX,
Blue Nile,13733356,https://www.bluenile.com/diamond-details/13733356,460,Round,0.3,E,Excellent,VVS1,GIA,,Mined,61.2,59,EX,
Blue Nile,28487081,https://www.bluenile.com/diamond-details/28487081,460,Round,0.37,E,Excellent,SI1,GIA,,Mined,61.6,59,EX,
Blue Nile,27334196,https://www.bluenile.com/diamond-details/27334196,460,Round,0.3,F,Excellent,VS1,GIA,,Mined,62.6,56,EX,
Blue Nile,28630196,https://www.bluenile.com/diamond-details/28630196,460,Round,0.3,F,Excellent,VVS1,GIA,,Mined,60.6,60,EX,
Blue Nile,27195706,https://www.bluenile.com/diamond-details/27195706,470,Round,0.4,E,Very Good,SI1,GIA,,Mined,62.6,61,VG,
Blue Nile,27555995,https://www.bluenile.com/diamond-details/27555995,340,Radiant,0.33,I,Ideal,VS2,GIA,,Mined,68.7,66,VG,
Blue Nile,27270478,https://www.bluenile.com/diamond-details/27270478,460,Radiant,0.3,G,Ideal,IF,GIA,,Mined,67.7,65,EX,
Blue Nile,28572630,https://www.bluenile.com/diamond-details/28572630,570,Radiant,0.5,I,Very Good,VS2,GIA,,Mined,64.1,67,VG,
Blue Nile,27911024,https://www.bluenile.com/diamond-details/27911024,610,Radiant,0.41,G,Ideal,VS2,GIA,,Mined,68.6,67,EX,
Blue Nile,27966444,https://www.bluenile.com/diamond-details/27966444,650,Radiant,0.5,H,Ideal,VS2,GIA,,Mined,68.4,68,EX,
Blue Nile,27575865,https://www.bluenile.com/diamond-details/27575865,670,Radiant,0.5,H,Ideal,VS1,GIA,,Mined,68.3,63,EX,
Blue Nile,27549456,https://www.bluenile.com/diamond-details/27549456,690,Radiant,0.51,F,Ideal,SI1,GIA,,Mined,68.4,67,EX,
Blue Nile,28047936,https://www.bluenile.com/diamond-details/28047936,710,Radiant,0.5,H,Ideal,VVS1,GIA,,Mined,66.6,66,EX,
Blue Nile,28568303,https://www.bluenile.com/diamond-details/28568303,720,Radiant,0.52,H,Ideal,VS1,GIA,,Mined,67.6,65,EX,
Blue Nile,27711849,https://www.bluenile.com/diamond-details/27711849,740,Radiant,0.53,H,Ideal,VS2,GIA,,Mined,68.5,60,EX,
Blue Nile,28313363,https://www.bluenile.com/diamond-details/28313363,760,Radiant,0.52,G,Ideal,VS2,GIA,,Mined,68,68,EX,
Blue Nile,27708785,https://www.bluenile.com/diamond-details/27708785,610,Radiant,0.5,I,Ideal,IF,GIA,,Mined,69.4,68,VG,
Blue Nile,27489180,https://www.bluenile.com/diamond-details/27489180,650,Radiant,0.5,H,Ideal,VS2,GIA,,Mined,68.5,68,EX,
Blue Nile,28564988,https://www.bluenile.com/diamond-details/28564988,690,Radiant,0.5,G,Very Good,VS2,GIA,,Mined,67.2,66,VG,
Blue Nile,28313415,https://www.bluenile.com/diamond-details/28313415,710,Radiant,0.5,E,Ideal,SI1,GIA,,Mined,68,66,EX,
Blue Nile,26314111,https://www.bluenile.com/diamond-details/26314111,720,Radiant,0.5,E,Very Good,VS2,GIA,,Mined,69.5,69,EX,
Blue Nile,28381716,https://www.bluenile.com/diamond-details/28381716,740,Radiant,0.51,F,Ideal,VVS2,GIA,,Mined,67.9,64,EX,
Blue Nile,27551116,https://www.bluenile.com/diamond-details/27551116,760,Radiant,0.51,D,Ideal,SI1,GIA,,Mined,68.3,67,EX,
Blue Nile,28355452,https://www.bluenile.com/diamond-details/28355452,770,Radiant,0.51,G,Ideal,VVS1,GIA,,Mined,66.7,68,EX,
Blue Nile,28597492,https://www.bluenile.com/diamond-details/28597492,770,Radiant,0.5,F,Ideal,VS1,GIA,,Mined,69.7,66,EX,
Blue Nile,28565839,https://www.bluenile.com/diamond-details/28565839,780,Radiant,0.53,H,Ideal,VVS2,GIA,,Mined,65.5,66,EX,
Blue Nile,28294752,https://www.bluenile.com/diamond-details/28294752,800,Radiant,0.54,G,Ideal,VVS2,GIA,,Mined,68.3,64,VG,
Blue Nile,27545237,https://www.bluenile.com/diamond-details/27545237,810,Radiant,0.53,G,Ideal,VS1,GIA,,Mined,68.3,67,EX,
Blue Nile,27342278,https://www.bluenile.com/diamond-details/27342278,820,Radiant,0.5,D,Ideal,VS1,GIA,,Mined,66.6,65,EX,
Blue Nile,28660423,https://www.bluenile.com/diamond-details/28660423,710,Radiant,0.5,F,Ideal,VS2,GIA,,Mined,68.5,64,EX,
Blue Nile,28569136,https://www.bluenile.com/diamond-details/28569136,720,Radiant,0.55,H,Ideal,VS2,GIA,,Mined,68.4,65,EX,
Blue Nile,28004170,https://www.bluenile.com/diamond-details/28004170,770,Radiant,0.5,E,Ideal,VS2,GIA,,Mined,66.1,61,EX,
Blue Nile,28361396,https://www.bluenile.com/diamond-details/28361396,780,Radiant,0.51,D,Ideal,SI1,GIA,,Mined,68.6,65,EX,
Blue Nile,28559556,https://www.bluenile.com/diamond-details/28559556,800,Radiant,0.51,D,Ideal,VS2,GIA,,Mined,68.1,68,EX,
Blue Nile,27533156,https://www.bluenile.com/diamond-details/27533156,810,Radiant,0.5,F,Ideal,VS1,GIA,,Mined,68.2,66,EX,
Blue Nile,28569160,https://www.bluenile.com/diamond-details/28569160,820,Radiant,0.53,D,Ideal,SI1,GIA,,Mined,67.9,68,VG,
Blue Nile,27943960,https://www.bluenile.com/diamond-details/27943960,830,Radiant,0.5,F,Ideal,VVS2,GIA,,Mined,68.6,66,EX,
Blue Nile,28570934,https://www.bluenile.com/diamond-details/28570934,840,Radiant,0.6,H,Ideal,VS1,GIA,,Mined,67.9,65,EX,
Blue Nile,26424065,https://www.bluenile.com/diamond-details/26424065,850,Radiant,0.5,F,Ideal,VVS1,GIA,,Mined,66.9,67,EX,
Blue Nile,27966596,https://www.bluenile.com/diamond-details/27966596,860,Radiant,0.53,E,Ideal,VS2,GIA,,Mined,68.1,66,EX,
Blue Nile,27967070,https://www.bluenile.com/diamond-details/27967070,870,Radiant,0.51,E,Ideal,VS1,GIA,,Mined,68.3,67,EX,
Blue Nile,27336534,https://www.bluenile.com/diamond-details/27336534,880,Radiant,0.5,E,Ideal,VVS2,GIA,,Mined,68.4,67,EX,
Blue Nile,26193092,https://www.bluenile.com/diamond-details/26193092,840,Radiant,0.52,E,Ideal,VS2,GIA,,Mined,68.2,66,EX,
Blue Nile,28285108,https://www.bluenile.com/diamond-details/28285108,850,Radiant,0.51,E,Ideal,VVS2,GIA,,Mined,67.7,66,EX,
Blue Nile,27645177,https://www.bluenile.com/diamond-details/27645177,860,Radiant,0.6,G,Ideal,VS1,GIA,,Mined,68.3,62,EX,
Blue Nile,24872660,https://www.bluenile.com/diamond-details/24872660,870,Radiant,0.6,H,Ideal,VVS1,GIA,,Mined,69,66,EX,
Blue Nile,26193279,https://www.bluenile.com/diamond-details/26193279,880,Radiant,0.62,I,Ideal,IF,GIA,,Mined,67.7,66,EX,
Blue Nile,18369744,https://www.bluenile.com/diamond-details/18369744,900,Radiant,0.72,K,Ideal,SI1,GIA,,Mined,70.5,68,EX,
Blue Nile,28488283,https://www.bluenile.com/diamond-details/28488283,910,Radiant,0.54,D,Ideal,VVS2,GIA,,Mined,66.9,67,VG,
Blue Nile,28004191,https://www.bluenile.com/diamond-details/28004191,920,Radiant,0.55,D,Ideal,VS2,GIA,,Mined,67.6,67,EX,
Blue Nile,4503664,https://www.bluenile.com/diamond-details/4503664,930,Radiant,0.8,J,Very Good,VS2,GIA,,Mined,69,71,VG,
Blue Nile,28299280,https://www.bluenile.com/diamond-details/28299280,950,Radiant,0.51,E,Ideal,VVS1,GIA,,Mined,67.7,67,EX,
Blue Nile,28207841,https://www.bluenile.com/diamond-details/28207841,910,Radiant,0.54,F,Ideal,VVS1,GIA,,Mined,68,63,EX,
Blue Nile,28060805,https://www.bluenile.com/diamond-details/28060805,920,Radiant,0.55,E,Ideal,VS2,GIA,,Mined,68.2,67,EX,
Blue Nile,28565857,https://www.bluenile.com/diamond-details/28565857,930,Radiant,0.51,E,Ideal,VVS2,GIA,,Mined,67.4,66,EX,
Blue Nile,28566769,https://www.bluenile.com/diamond-details/28566769,950,Radiant,0.51,D,Ideal,VVS2,GIA,,Mined,68.3,67,EX,
Blue Nile,27019299,https://www.bluenile.com/diamond-details/27019299,970,Radiant,0.52,D,Ideal,VVS2,GIA,,Mined,68.4,63,EX,
Blue Nile,28575571,https://www.bluenile.com/diamond-details/28575571,970,Radiant,0.52,E,Ideal,VVS1,GIA,,Mined,65.2,61,EX,
Blue Nile,27576014,https://www.bluenile.com/diamond-details/27576014,990,Radiant,0.52,D,Ideal,VVS1,GIA,,Mined,68.2,65,EX,
Blue Nile,21232705,https://www.bluenile.com/diamond-details/21232705,1020,Radiant,0.61,I,Good,SI1,GIA,,Mined,69.5,73,VG,
Blue Nile,26242733,https://www.bluenile.com/diamond-details/26242733,990,Radiant,0.6,G,Ideal,IF,GIA,,Mined,68.5,66,EX,
Blue Nile,27910308,https://www.bluenile.com/diamond-details/27910308,1020,Radiant,0.51,E,Ideal,IF,GIA,,Mined,68.4,67,EX,
Blue Nile,27574337,https://www.bluenile.com/diamond-details/27574337,1050,Radiant,0.53,F,Very Good,IF,GIA,,Mined,65.4,70,EX,
Blue Nile,27480839,https://www.bluenile.com/diamond-details/27480839,1050,Radiant,0.73,H,Ideal,VS2,GIA,,Mined,68.2,64,EX,
Blue Nile,28596073,https://www.bluenile.com/diamond-details/28596073,1080,Radiant,0.6,E,Ideal,VVS2,GIA,,Mined,68.4,65,EX,
Blue Nile,28157276,https://www.bluenile.com/diamond-details/28157276,1120,Radiant,0.7,H,Ideal,VS1,GIA,,Mined,68.7,67,EX,
Blue Nile,18104957,https://www.bluenile.com/diamond-details/18104957,1120,Radiant,0.9,J,Very Good,VS1,GIA,,Mined,70.3,70,EX,
Blue Nile,28269970,https://www.bluenile.com/diamond-details/28269970,1160,Radiant,0.7,G,Ideal,VS2,GIA,,Mined,68.4,65,EX,
Blue Nile,27986428,https://www.bluenile.com/diamond-details/27986428,200,Emerald,0.39,I,Good,SI2,GIA,,Mined,62.9,70,VG,
Blue Nile,24183455,https://www.bluenile.com/diamond-details/24183455,310,Emerald,0.33,G,Good,VVS1,GIA,,Mined,62.2,67,VG,
Blue Nile,27555905,https://www.bluenile.com/diamond-details/27555905,330,Emerald,0.31,G,Good,VS1,GIA,,Mined,68.1,75,GD,
Blue Nile,26556689,https://www.bluenile.com/diamond-details/26556689,340,Emerald,0.33,I,Good,VVS1,GIA,,Mined,68.6,68,VG,
Blue Nile,28685255,https://www.bluenile.com/diamond-details/28685255,350,Emerald,0.31,J,Very Good,IF,GIA,,Mined,65.7,65,VG,
Blue Nile,17985949,https://www.bluenile.com/diamond-details/17985949,360,Emerald,0.4,E,Very Good,SI2,GIA,,Mined,65,64,EX,
Blue Nile,28579611,https://www.bluenile.com/diamond-details/28579611,370,Emerald,0.31,E,Good,SI1,GIA,,Mined,67.7,69,GD,
Blue Nile,24447334,https://www.bluenile.com/diamond-details/24447334,380,Emerald,0.33,I,Good,IF,GIA,,Mined,68.4,67,EX,
Blue Nile,26105627,https://www.bluenile.com/diamond-details/26105627,380,Emerald,0.32,H,Very Good,VVS2,GIA,,Mined,68.8,64,EX,
Blue Nile,27224562,https://www.bluenile.com/diamond-details/27224562,390,Emerald,0.3,F,Good,VVS1,GIA,,Mined,68.4,67,EX,
Blue Nile,27522323,https://www.bluenile.com/diamond-details/27522323,310,Emerald,0.32,E,Very Good,SI2,GIA,,Mined,67.4,65,EX,
Blue Nile,24251988,https://www.bluenile.com/diamond-details/24251988,330,Emerald,0.4,E,Good,SI2,GIA,,Mined,63.8,69,EX,
Blue Nile,24371362,https://www.bluenile.com/diamond-details/24371362,340,Emerald,0.31,D,Very Good,VS2,GIA,,Mined,59.2,62,VG,
Blue Nile,28362596,https://www.bluenile.com/diamond-details/28362596,350,Emerald,0.3,E,Good,SI1,GIA,,Mined,63.8,67,VG,
Blue Nile,21129719,https://www.bluenile.com/diamond-details/21129719,360,Emerald,0.25,H,Good,VS1,GIA,,Mined,62.4,71,GD,
Blue Nile,24179071,https://www.bluenile.com/diamond-details/24179071,370,Emerald,0.4,J,Very Good,VS1,GIA,,Mined,72.1,65,EX,
Blue Nile,27555328,https://www.bluenile.com/diamond-details/27555328,380,Emerald,0.32,I,Good,VVS1,GIA,,Mined,68.5,68,VG,
Blue Nile,24178898,https://www.bluenile.com/diamond-details/24178898,380,Emerald,0.31,E,Good,VS2,GIA,,Mined,68.9,69,EX,
Blue Nile,25982625,https://www.bluenile.com/diamond-details/25982625,390,Emerald,0.34,H,Good,VS1,GIA,,Mined,73.8,72,GD,
Blue Nile,28151022,https://www.bluenile.com/diamond-details/28151022,390,Emerald,0.3,D,Good,VS2,GIA,,Mined,67.7,67,EX,
Blue Nile,28027003,https://www.bluenile.com/diamond-details/28027003,390,Emerald,0.31,G,Good,VVS2,GIA,,Mined,72.3,70,EX,
Blue Nile,25782862,https://www.bluenile.com/diamond-details/25782862,400,Emerald,0.33,G,Good,VVS2,GIA,,Mined,67.5,69,VG,
Blue Nile,24340650,https://www.bluenile.com/diamond-details/24340650,340,Emerald,0.35,I,Very Good,VS2,GIA,,Mined,68.1,64,EX,
Blue Nile,28636939,https://www.bluenile.com/diamond-details/28636939,360,Emerald,0.3,I,Good,VS2,GIA,,Mined,67.7,70,VG,
Blue Nile,24177080,https://www.bluenile.com/diamond-details/24177080,370,Emerald,0.3,G,Very Good,VVS1,GIA,,Mined,69.4,65,EX,
Blue Nile,27555903,https://www.bluenile.com/diamond-details/27555903,380,Emerald,0.31,E,Good,VS2,GIA,,Mined,68.5,67,EX,
Blue Nile,27094607,https://www.bluenile.com/diamond-details/27094607,380,Emerald,0.32,H,Good,IF,GIA,,Mined,66.5,67,EX,
Blue Nile,23941639,https://www.bluenile.com/diamond-details/23941639,390,Emerald,0.3,E,Good,VS1,GIA,,Mined,65.2,69,EX,
Blue Nile,25955224,https://www.bluenile.com/diamond-details/25955224,390,Emerald,0.3,G,Good,VVS1,GIA,,Mined,68.1,66,EX,
Blue Nile,26533002,https://www.bluenile.com/diamond-details/26533002,400,Emerald,0.4,H,Good,SI1,GIA,,Mined,67.3,68,VG,
Blue Nile,24932202,https://www.bluenile.com/diamond-details/24932202,400,Emerald,0.26,E,Good,VVS1,GIA,,Mined,68.5,69,VG,
Blue Nile,27554564,https://www.bluenile.com/diamond-details/27554564,410,Emerald,0.31,G,Good,VVS2,GIA,,Mined,68.1,67,EX,
Blue Nile,27639878,https://www.bluenile.com/diamond-details/27639878,400,Emerald,0.34,D,Good,SI1,GIA,,Mined,67.1,69,EX,
Blue Nile,24305115,https://www.bluenile.com/diamond-details/24305115,410,Emerald,0.3,D,Very Good,VVS1,GIA,,Mined,64.5,64,EX,
Blue Nile,27639385,https://www.bluenile.com/diamond-details/27639385,410,Emerald,0.31,H,Good,IF,GIA,,Mined,68.2,74,EX,
Blue Nile,24620096,https://www.bluenile.com/diamond-details/24620096,410,Emerald,0.31,D,Good,VVS2,GIA,,Mined,65,67,EX,
Blue Nile,24518083,https://www.bluenile.com/diamond-details/24518083,410,Emerald,0.3,D,Good,VS2,GIA,,Mined,66.6,66,EX,
Blue Nile,27332100,https://www.bluenile.com/diamond-details/27332100,420,Emerald,0.4,I,Very Good,SI1,GIA,,Mined,67.8,64,VG,
Blue Nile,23942923,https://www.bluenile.com/diamond-details/23942923,420,Emerald,0.4,E,Very Good,SI1,GIA,,Mined,67.2,63,VG,
Blue Nile,26881830,https://www.bluenile.com/diamond-details/26881830,430,Emerald,0.35,D,Very Good,VS1,GIA,,Mined,66.9,59,VG,
Blue Nile,27461402,https://www.bluenile.com/diamond-details/27461402,430,Emerald,0.31,E,Good,VVS2,GIA,,Mined,67.3,68,VG,
Blue Nile,24292535,https://www.bluenile.com/diamond-details/24292535,420,Emerald,0.34,G,Good,VS1,GIA,,Mined,68.2,67,EX,
Blue Nile,28267182,https://www.bluenile.com/diamond-details/28267182,420,Emerald,0.32,G,Good,SI1,GIA,,Mined,64.2,68,VG,
Blue Nile,24179957,https://www.bluenile.com/diamond-details/24179957,430,Emerald,0.3,D,Good,VVS1,GIA,,Mined,68.5,67,EX,
Blue Nile,28663055,https://www.bluenile.com/diamond-details/28663055,430,Emerald,0.46,D,Ideal,SI2,GIA,,Mined,66.6,60,EX,
Blue Nile,28779497,https://www.bluenile.com/diamond-details/28779497,440,Emerald,0.3,F,Good,VS1,GIA,,Mined,67.9,68,EX,
Blue Nile,28356593,https://www.bluenile.com/diamond-details/28356593,440,Emerald,0.3,D,Good,VVS1,GIA,,Mined,64.7,68,EX,
Blue Nile,21621682,https://www.bluenile.com/diamond-details/21621682,450,Emerald,0.41,G,Good,VVS2,GIA,,Mined,68.1,67,EX,
Blue Nile,23572747,https://www.bluenile.com/diamond-details/23572747,450,Emerald,0.36,F,Very Good,VVS2,GIA,,Mined,65.7,65,EX,
Blue Nile,28337468,https://www.bluenile.com/diamond-details/28337468,460,Emerald,0.33,E,Good,VS1,GIA,,Mined,67.1,70,VG,
Blue Nile,21086597,https://www.bluenile.com/diamond-details/21086597,470,Emerald,0.28,G,Very Good,VVS1,GIA,,Mined,64.5,62,EX,
Blue Nile,24370661,https://www.bluenile.com/diamond-details/24370661,480,Emerald,0.37,E,Good,VS1,GIA,,Mined,68.6,66,EX,
Blue Nile,28300355,https://www.bluenile.com/diamond-details/28300355,490,Emerald,0.3,F,Good,VS1,GIA,,Mined,65.5,69,VG,
Blue Nile,20326003,https://www.bluenile.com/diamond-details/20326003,490,Emerald,0.45,J,Good,IF,GIA,,Mined,67.9,67,EX,
Blue Nile,25612248,https://www.bluenile.com/diamond-details/25612248,500,Emerald,0.5,I,Very Good,SI1,GIA,,Mined,67.2,63,EX,
Blue Nile,28304972,https://www.bluenile.com/diamond-details/28304972,500,Emerald,0.38,F,Good,VS2,GIA,,Mined,65.4,69,VG,
Blue Nile,24295545,https://www.bluenile.com/diamond-details/24295545,450,Emerald,0.31,D,Good,VVS1,GIA,,Mined,65.9,68,EX,
Blue Nile,28450992,https://www.bluenile.com/diamond-details/28450992,460,Emerald,0.35,D,Good,VS1,GIA,,Mined,69.3,67,VG,
Blue Nile,24340630,https://www.bluenile.com/diamond-details/24340630,470,Emerald,0.33,D,Good,VVS1,GIA,,Mined,67.6,67,EX,
Blue Nile,28579607,https://www.bluenile.com/diamond-details/28579607,480,Emerald,0.3,E,Good,VS2,GIA,,Mined,66.5,69,GD,
Blue Nile,28253676,https://www.bluenile.com/diamond-details/28253676,490,Emerald,0.3,E,Ideal,VS1,GIA,,Mined,66.9,57,EX,
Blue Nile,28098098,https://www.bluenile.com/diamond-details/28098098,490,Emerald,0.36,F,Good,VS2,GIA,,Mined,64.9,69,EX,
Blue Nile,28217077,https://www.bluenile.com/diamond-details/28217077,500,Emerald,0.5,H,Good,SI1,GIA,,Mined,67.9,66,EX,
Blue Nile,26154146,https://www.bluenile.com/diamond-details/26154146,500,Emerald,0.3,D,Very Good,IF,GIA,,Mined,68.2,63,VG,
Blue Nile,28219231,https://www.bluenile.com/diamond-details/28219231,510,Emerald,0.51,I,Very Good,VS1,GIA,,Mined,72.4,62,EX,
Blue Nile,27938916,https://www.bluenile.com/diamond-details/27938916,520,Emerald,0.51,K,Good,VVS1,GIA,,Mined,65.7,67,VG,
Blue Nile,28356287,https://www.bluenile.com/diamond-details/28356287,460,Emerald,0.31,D,Very Good,VVS1,GIA,,Mined,68.6,62,EX,
Blue Nile,20951086,https://www.bluenile.com/diamond-details/20951086,470,Emerald,0.42,G,Good,VVS1,GIA,,Mined,63.4,75,EX,
Blue Nile,25954765,https://www.bluenile.com/diamond-details/25954765,480,Emerald,0.38,E,Very Good,VS2,GIA,,Mined,67.8,61,EX,
Blue Nile,25945601,https://www.bluenile.com/diamond-details/25945601,490,Emerald,0.34,D,Good,VVS2,GIA,,Mined,58.9,68,EX,
Blue Nile,2029252,https://www.bluenile.com/diamond-details/2029252,490,Emerald,0.34,H,Good,SI2,GIA,,Mined,64.6,69,EX,
Blue Nile,23698981,https://www.bluenile.com/diamond-details/23698981,500,Emerald,0.31,D,Good,IF,GIA,,Mined,64.4,68,EX,
Blue Nile,28218963,https://www.bluenile.com/diamond-details/28218963,510,Emerald,0.5,I,Good,VVS2,GIA,,Mined,72.5,67,EX,
Blue Nile,25946475,https://www.bluenile.com/diamond-details/25946475,520,Emerald,0.4,G,Good,VVS1,GIA,,Mined,68.1,68,EX,
Blue Nile,27555969,https://www.bluenile.com/diamond-details/27555969,530,Emerald,0.39,E,Good,VS2,GIA,,Mined,68.8,68,VG,
Blue Nile,28569788,https://www.bluenile.com/diamond-details/28569788,530,Emerald,0.5,J,Very Good,VS2,GIA,,Mined,67.8,65,EX,
Blue Nile,28217174,https://www.bluenile.com/diamond-details/28217174,540,Emerald,0.52,I,Good,VVS1,GIA,,Mined,69.1,67,EX,
Blue Nile,28509683,https://www.bluenile.com/diamond-details/28509683,240,Oval,0.29,G,Good,SI2,GIA,,Mined,56.1,61,VG,
Blue Nile,28335116,https://www.bluenile.com/diamond-details/28335116,340,Oval,0.3,E,Ideal,SI1,GIA,,Mined,62.7,61,VG,
Blue Nile,28482482,https://www.bluenile.com/diamond-details/28482482,360,Oval,0.3,I,Very Good,VS2,GIA,,Mined,63.8,61,EX,
Blue Nile,27228146,https://www.bluenile.com/diamond-details/27228146,380,Oval,0.3,F,Good,SI2,GIA,,Mined,65.5,64,VG,
Blue Nile,27247108,https://www.bluenile.com/diamond-details/27247108,390,Oval,0.3,E,Very Good,SI2,GIA,,Mined,64.9,61,VG,
Blue Nile,28525720,https://www.bluenile.com/diamond-details/28525720,400,Oval,0.24,F,Good,VS1,GIA,,Mined,54.9,66,VG,
Blue Nile,25645640,https://www.bluenile.com/diamond-details/25645640,410,Oval,0.37,E,Very Good,SI2,GIA,,Mined,62.9,61,VG,
Blue Nile,24305526,https://www.bluenile.com/diamond-details/24305526,420,Oval,0.33,D,Very Good,VS1,GIA,,Mined,61.8,65,EX,
Blue Nile,27013589,https://www.bluenile.com/diamond-details/27013589,420,Oval,0.32,G,Ideal,VS2,GIA,,Mined,60.2,55,VG,
Blue Nile,23788061,https://www.bluenile.com/diamond-details/23788061,430,Oval,0.29,E,Very Good,VS2,GIA,,Mined,62.1,64,VG,
Blue Nile,26232135,https://www.bluenile.com/diamond-details/26232135,430,Oval,0.33,G,Very Good,VS2,GIA,,Mined,59.8,60,VG,
Blue Nile,26734699,https://www.bluenile.com/diamond-details/26734699,440,Oval,0.3,D,Very Good,VVS2,GIA,,Mined,57.9,62,EX,
Blue Nile,22456793,https://www.bluenile.com/diamond-details/22456793,380,Oval,0.25,E,Good,VS1,GIA,,Mined,55.8,60,GD,
Blue Nile,27741498,https://www.bluenile.com/diamond-details/27741498,390,Oval,0.33,E,Very Good,SI2,GIA,,Mined,64.6,63,VG,
Blue Nile,25833331,https://www.bluenile.com/diamond-details/25833331,410,Oval,0.31,F,Very Good,VS2,GIA,,Mined,58,63,VG,
Blue Nile,25286986,https://www.bluenile.com/diamond-details/25286986,420,Oval,0.25,F,Good,VS1,GIA,,Mined,54.7,64,VG,
Blue Nile,25953816,https://www.bluenile.com/diamond-details/25953816,420,Oval,0.32,G,Very Good,VS2,GIA,,Mined,62.9,63,EX,
Blue Nile,27225343,https://www.bluenile.com/diamond-details/27225343,430,Oval,0.31,H,Very Good,VVS1,GIA,,Mined,63.4,62,EX,
Blue Nile,23897648,https://www.bluenile.com/diamond-details/23897648,430,Oval,0.35,E,Very Good,VS2,GIA,,Mined,63.2,64,EX,
Blue Nile,23658640,https://www.bluenile.com/diamond-details/23658640,440,Oval,0.3,D,Very Good,VS1,GIA,,Mined,63.9,64,EX,
Blue Nile,26073370,https://www.bluenile.com/diamond-details/26073370,440,Oval,0.3,E,Very Good,VS1,GIA,,Mined,64.5,62,EX,
Blue Nile,26072630,https://www.bluenile.com/diamond-details/26072630,440,Oval,0.31,E,Very Good,VS1,GIA,,Mined,62.7,63,EX,
Blue Nile,27964896,https://www.bluenile.com/diamond-details/27964896,450,Oval,0.3,E,Very Good,IF,GIA,,Mined,58.5,59,VG,
Blue Nile,26072393,https://www.bluenile.com/diamond-details/26072393,450,Oval,0.32,E,Very Good,VS2,GIA,,Mined,61,63,EX,
Blue Nile,25658737,https://www.bluenile.com/diamond-details/25658737,460,Oval,0.34,E,Very Good,VS2,GIA,,Mined,58.2,60,VG,
Blue Nile,23974602,https://www.bluenile.com/diamond-details/23974602,460,Oval,0.3,E,Very Good,VVS2,GIA,,Mined,63.8,57,EX,
